community_id,name,house_title,lng,lat,area,total_price,unit_price,listing_count,source,scraped_at,district
2111103317138,江南花园,江南花园 小高层 望花园 三房两卫,,,97.25,3800000.0,39075.0,1,贝壳二手房列表页,2026-05-26T16:01:40.083452,海珠区
2111103319267,新港商厦,电商总部 满五唯一 高层南向 看房随时约,,,85.64,3180000.0,37133.0,1,贝壳二手房列表页,2026-05-26T16:01:40.068271,海珠区
2111103316799,翠城花园,翠城5期2011年大两房三阳台，东向望花园省昌小没占,,,78.7,2890000.0,36722.0,1,贝壳二手房列表页,2026-05-26T16:00:09.650110,海珠区
2111103318751,海韵轩,太古仓珠江边上小区 原装电梯三房中层 户型好景观好,,,93.55,3250000.0,34741.0,1,贝壳二手房列表页,2026-05-26T16:01:40.078935,海珠区
2110343238599232,沙园,沙园 1室1厅 南,,,57.23,1980000.0,34598.0,1,贝壳二手房列表页,2026-05-26T16:01:40.069929,海珠区
2111103316879,穗花新村,穗花新村 3室1厅 西南,,,63.61,2200000.0,34586.0,1,贝壳二手房列表页,2026-05-26T16:01:40.081551,海珠区
2110343238598672,逸景翠园,高层南北对流实用四房 精装修拎包入住 望小区花园安静,,,110.47,3800000.0,34399.0,1,贝壳二手房列表页,2026-05-26T16:01:40.080268,海珠区
2111103831558,侨雅苑(海珠区),鹭江地铁500米  电梯平层三房 成熟生活圈 交通便利,,,89.14,3000000.0,33655.0,1,贝壳二手房列表页,2026-05-26T16:00:54.802151,海珠区
2110343238860931,第三金碧花园,南向实用精装三房 基础硬装以搞定 投入少 看房方便,,,121.52,4080000.0,33575.0,1,贝壳二手房列表页,2026-05-26T16:01:40.077637,海珠区
2111103831655,前进路(海珠),前进路(海珠) 2室1厅 南,,,31.08,1000000.0,32176.0,1,贝壳二手房列表页,2026-05-26T16:01:40.085639,海珠区
2110343238860954,第二金碧花园,金碧二期全明三房格局，厅出阳台，配套齐全,,,81.43,2580000.0,31684.0,1,贝壳二手房列表页,2026-05-26T16:00:09.650654,海珠区
2111103317154,万寿雅苑,万寿雅苑，大三房，出则繁华，入则宁静,,,126.61,4000000.0,31594.0,1,贝壳二手房列表页,2026-05-26T16:01:40.082180,海珠区
2111103831630,江南西路,江南西路 2室1厅 南,,,40.76,1250000.0,30668.0,1,贝壳二手房列表页,2026-05-26T16:01:40.078306,海珠区
2110343238599666,康泰花苑(海珠区),江泰路地铁100米，方正全明三房，采光好，精装修,,,88.34,2550000.0,28866.0,1,贝壳二手房列表页,2026-05-26T16:01:16.169848,海珠区
2111103316875,怡龙苑,怡龙苑 2室1厅 北,,,40.04,1150000.0,28722.0,1,贝壳二手房列表页,2026-05-26T16:01:40.069086,海珠区
2111103317441,嘉鸿花园,嘉鸿花园   精装电梯两房   全明户型  三地铁交汇,,,65.78,1880000.0,28581.0,1,贝壳二手房列表页,2026-05-26T16:01:40.084024,海珠区
2111103316941,江南雅居,江南雅居二期 南向高层三房 满五唯一 业主诚心急mai,,,104.91,2880000.0,27453.0,1,贝壳二手房列表页,2026-05-26T16:01:40.075639,海珠区
2120047778605464,革新路110号大院,太古仓商圈带40方平台的三房户型大院管理 准电梯平层,,,79.94,2100000.0,26270.0,1,贝壳二手房列表页,2026-05-26T16:01:40.074824,海珠区
2110343238337527,晓港湾,东晓南双地铁300米 小区环境好  电梯中层两房,,,51.75,1200000.0,23189.0,1,贝壳二手房列表页,2026-05-26T16:01:40.072477,海珠区
2110343238598869,晓园新村晓园新,昌岗温馨实用三房业主急mai看房方便必看靓房,,,85.82,1850000.0,21557.0,1,贝壳二手房列表页,2026-05-26T16:01:40.086171,海珠区
2111103317390,时代廊桥,时代廊桥是一个大花园小区 南向大三房 户型方正 实用,,,113.99,2030000.0,17809.0,1,贝壳二手房列表页,2026-05-26T16:01:40.079550,海珠区
