community_id,name,house_title,district,monthly_rent,area,monthly_rent_per_sqm,listing_count,source,scraped_at
独栋·芝麻物业 鹭江地铁5分钟愉景南苑 鹭江5分钟，电1，大大单间家电一级耗能 开间,,独栋·芝麻物业 鹭江地铁5分钟愉景南苑 鹭江5分钟，电1，大大单间家电一级耗能 开间,海珠区,2500.0,30.0,83.33,1,贝壳租房列表页,2026-05-26T16:19:04.441404
GZ2119747370567598080,海珠,整租·天海庭 1室0厅 南,海珠区,1500.0,21.18,70.82,1,贝壳租房列表页,2026-05-26T16:19:28.747639
GZ2120023193908412416,海珠,整租·光大花园水岸榕城 1室0厅 东南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-26T16:19:28.749980
GZ2120359251254706176,海珠,整租·华乐苑 1室0厅 南,海珠区,1000.0,13.0,76.92,1,贝壳租房列表页,2026-05-26T16:19:28.751603
独栋·松得寓 宝岗店 可短租，可押一电梯房！洗手间干湿分离，独立阳台房，朝南阳光充足！ 开间,,独栋·松得寓 宝岗店 可短租，可押一电梯房！洗手间干湿分离，独立阳台房，朝南阳光充足！ 开间,海珠区,1700.0,26.0,65.38,1,贝壳租房列表页,2026-05-26T16:19:28.752523
GZ2120376754118852608,海珠,整租·中海名都 1室0厅 南/北,海珠区,1600.0,12.0,133.33,1,贝壳租房列表页,2026-05-26T16:19:28.753458
独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月特惠】地铁300M孙逸仙北院同福西 文化公园地铁口押一付一 1室1厅,,独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月特惠】地铁300M孙逸仙北院同福西 文化公园地铁口押一付一 1室1厅,海珠区,3880.0,55.0,70.55,1,贝壳租房列表页,2026-05-26T16:19:28.754319
GZ2120427182957264896,海珠,整租·和平商务中心 1室0厅 东,海珠区,1200.0,11.75,102.13,1,贝壳租房列表页,2026-05-26T16:19:28.755053
独栋·与之城市青年之家 南华西路店 8号线同福西江边，热心房东阳台隔断一房一厅，生圈成熟拎包入住 1室1厅,,独栋·与之城市青年之家 南华西路店 8号线同福西江边，热心房东阳台隔断一房一厅，生圈成熟拎包入住 1室1厅,海珠区,2400.0,35.0,68.57,1,贝壳租房列表页,2026-05-26T16:19:28.755720
GZ2120427448007917568,海珠,整租·雅郡花园 0室0厅 东,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:19:28.756369
独栋·越秀星邻 南洲店 【城市精英首选】都市生活新选择，设施齐全，租期自由！ 开间,,独栋·越秀星邻 南洲店 【城市精英首选】都市生活新选择，设施齐全，租期自由！ 开间,海珠区,2210.0,30.0,73.67,1,贝壳租房列表页,2026-05-26T16:19:28.756995
GZ2120428489088696320,海珠,整租·和平商务中心 1室0厅 南,海珠区,1200.0,11.75,102.13,1,贝壳租房列表页,2026-05-26T16:19:28.757609
独栋·芝麻物业 凤凰新村10分钟近红十 内阳台，25平，电1，不走巷子 开间,,独栋·芝麻物业 凤凰新村10分钟近红十 内阳台，25平，电1，不走巷子 开间,海珠区,1680.0,25.0,67.2,1,贝壳租房列表页,2026-05-26T16:19:28.758244
GZ2120494395437350912,海珠,整租·保利花园 0室1厅 南,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-26T16:19:28.758867
GZ2115041174623354880,海珠,整租·英豪花园 1室0厅 南,海珠区,900.0,9.0,100.0,1,贝壳租房列表页,2026-05-26T16:19:28.759599
GZ2115278131471319040,海珠,整租·珠江广场 1室0厅 南,海珠区,1500.0,11.82,126.9,1,贝壳租房列表页,2026-05-26T16:19:28.760206
独栋·元寓. 海珠湿地公园店 新店特惠.免费停车，免费健身房，长租可免网络费 1室1厅,,独栋·元寓. 海珠湿地公园店 新店特惠.免费停车，免费健身房，长租可免网络费 1室1厅,海珠区,2980.0,35.0,85.14,1,贝壳租房列表页,2026-05-26T16:19:28.760783
GZ2115708826593263616,海珠,整租·金碧花园第一金碧 1室0厅 南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:19:28.761331
GZ2115716167707394048,海珠,整租·海富花园 1室0厅 东南,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-26T16:19:28.761883
GZ2115842331197308928,海珠,整租·逸景翠园 0室0厅 东,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-26T16:19:28.762478
独栋·元寓. 海珠湿地公园店 免费停车，有车一族强荐，华快出口100米。长租免租优惠 开间,,独栋·元寓. 海珠湿地公园店 免费停车，有车一族强荐，华快出口100米。长租免租优惠 开间,海珠区,2380.0,25.0,95.2,1,贝壳租房列表页,2026-05-26T16:19:28.763072
GZ2115769849387941888,海珠,整租·力迅时光里 1室0厅 东,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:19:28.763721
独栋·盛捷海珠中心服务公寓 合生广场店 企业自营 免佣金 外籍可租/可备案 国际品牌 两房豪套房 含税/含管理费，健身房免费 2室2厅,,独栋·盛捷海珠中心服务公寓 合生广场店 企业自营 免佣金 外籍可租/可备案 国际品牌 两房豪套房 含税/含管理费，健身房免费 2室2厅,海珠区,15000.0,80.0,187.5,1,贝壳租房列表页,2026-05-26T16:19:28.764358
GZ2115782658121269248,海珠,整租·新城国际 1室0厅 南,海珠区,1000.0,13.0,76.92,1,贝壳租房列表页,2026-05-26T16:19:28.764995
独栋·盛捷海珠中心服务公寓 合生广场店 企业高管专享 品牌服务式公寓 豪华单房 一站式管家服务 24小时安 私密性高 国际连锁品牌保障 开间,,独栋·盛捷海珠中心服务公寓 合生广场店 企业高管专享 品牌服务式公寓 豪华单房 一站式管家服务 24小时安 私密性高 国际连锁品牌保障 开间,海珠区,8000.0,33.0,242.42,1,贝壳租房列表页,2026-05-26T16:19:28.765678
GZ2119079159010426880,海珠,整租·新鸿花园一期 1室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-26T16:19:28.766262
独栋·盛捷海珠中心服务公寓 合生广场店 中大外籍留学生专享 优惠 近中大 安全私密性高 可短租 拎包入住 国际连锁 开间,,独栋·盛捷海珠中心服务公寓 合生广场店 中大外籍留学生专享 优惠 近中大 安全私密性高 可短租 拎包入住 国际连锁 开间,海珠区,8000.0,33.0,242.42,1,贝壳租房列表页,2026-05-26T16:19:28.766849
GZ2119646586752466944,海珠,整租·中海名都 1室0厅 南/北,海珠区,1400.0,12.0,116.67,1,贝壳租房列表页,2026-05-26T16:19:28.767356
独栋·盛捷海珠中心服务公寓 合生广场店 外籍专享 广交会限时特惠 一房行政 商务专享 服务公寓 公寓直租 1室1厅,,独栋·盛捷海珠中心服务公寓 合生广场店 外籍专享 广交会限时特惠 一房行政 商务专享 服务公寓 公寓直租 1室1厅,海珠区,10500.0,58.0,181.03,1,贝壳租房列表页,2026-05-26T16:19:28.767855
GZ2170132088144003072,海珠,整租·远洋宿舍（晓港） 2室1厅 南,海珠区,2800.0,58.69,47.71,1,贝壳租房列表页,2026-05-26T16:19:54.361033
独栋·瑞家公寓 赤岗精装店 地铁8号线赤岗   靠近省二医 开间,,独栋·瑞家公寓 赤岗精装店 地铁8号线赤岗   靠近省二医 开间,海珠区,1299.0,20.0,64.95,1,贝壳租房列表页,2026-05-26T16:19:54.361987
GZ2170135584884916224,海珠,整租·侨诚花园宝通街 1室1厅 东,海珠区,2800.0,45.0,62.22,1,贝壳租房列表页,2026-05-26T16:19:54.362878
独栋·拼图家园 客村店 地铁11号线赤沙站，广财普通单间（民水电） 开间,,独栋·拼图家园 客村店 地铁11号线赤沙站，广财普通单间（民水电） 开间,海珠区,580.0,16.0,36.25,1,贝壳租房列表页,2026-05-26T16:19:54.363855
GZ2170139641766739968,海珠,整租·同福中路 2室1厅 东/南,海珠区,2100.0,42.89,48.96,1,贝壳租房列表页,2026-05-26T16:19:54.364759
GZ2170363464168505344,海珠,整租·杏坛小区 2室1厅 南/北,海珠区,3600.0,75.0,48.0,1,贝壳租房列表页,2026-05-26T16:19:54.366100
GZ2167531131279245312,海珠,整租·越秀天荟江湾 1室0厅 东,海珠区,750.0,13.0,57.69,1,贝壳租房列表页,2026-05-26T16:19:54.367342
GZ2167833156328095744,海珠,整租·鸣翠花园四期 1室0厅 东南/西北,海珠区,850.0,12.0,70.83,1,贝壳租房列表页,2026-05-26T16:19:54.368692
GZ2167948849685987328,海珠,整租·海珠半岛花园 1室0厅 南,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-26T16:19:54.370166
GZ2167949856247644160,海珠,整租·翠城花园 1室0厅 东,海珠区,1400.0,12.72,110.06,1,贝壳租房列表页,2026-05-26T16:19:54.371438
GZ2170098940626599936,海珠,整租·琶洲新村公寓 1室0厅 北,海珠区,3600.0,38.0,94.74,1,贝壳租房列表页,2026-05-26T16:19:54.372012
GZ2170125069471186944,海珠,整租·第三金碧花园 3室1厅 南,海珠区,5700.0,124.0,45.97,1,贝壳租房列表页,2026-05-26T16:19:54.372578
GZ2170122792454848512,海珠,整租·保利天悦公寓 3室2厅 南,海珠区,12800.0,114.0,112.28,1,贝壳租房列表页,2026-05-26T16:19:54.373678
GZ2170365843379060736,海珠,整租·珠光高派华庭 1室1厅 北,海珠区,3200.0,37.0,86.49,1,贝壳租房列表页,2026-05-26T16:19:54.374314
GZ2153034708781367296,海珠,整租·新城国际 1室0厅 东,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-26T16:19:54.375001
GZ2153063233722777600,海珠,整租·领江壹号 1室0厅 东南,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-26T16:19:54.376325
GZ2153078564277190656,海珠,整租·中海联同福睿府 1室0厅 东南,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-26T16:19:54.377506
GZ2150914074014121984,海珠,整租·力迅时光里 1室0厅 东,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:19:54.378607
独栋·盛捷海珠中心服务公寓 合生广场店 国际品牌保障 一价全包 企业高管/外籍可租 免中介费 琶洲一站式直达 2室1厅,,独栋·盛捷海珠中心服务公寓 合生广场店 国际品牌保障 一价全包 企业高管/外籍可租 免中介费 琶洲一站式直达 2室1厅,海珠区,14500.0,68.0,213.24,1,贝壳租房列表页,2026-05-26T16:19:54.379172
GZ2154870204742500352,海珠,整租·光大花园水岸榕城 1室0厅 东,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-26T16:19:54.379728
GZ2154879945577332736,海珠,整租·泓景花园 1室0厅 南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:20:15.083655
独栋·芝麻物业 燕岗南石路江景房 阳台复式，有电梯 1室1厅,,独栋·芝麻物业 燕岗南石路江景房 阳台复式，有电梯 1室1厅,海珠区,1580.0,25.0,63.2,1,贝壳租房列表页,2026-05-26T16:20:15.084608
GZ2154897723994669056,海珠,整租·英豪花园 1室0厅 东,海珠区,900.0,12.0,75.0,1,贝壳租房列表页,2026-05-26T16:20:15.085446
独栋·寻马院子 市二宫店 采光好单间带独立厨卫 开间,,独栋·寻马院子 市二宫店 采光好单间带独立厨卫 开间,海珠区,1480.0,18.0,82.22,1,贝壳租房列表页,2026-05-26T16:20:15.086324
GZ2154532647106248704,海珠,整租·海富花园 1室1厅 南/西北,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:20:15.087218
GZ2119838433626030080,海珠,合租·合生颐景华苑 4居室 东北卧,海珠区,1953.0,16.5,118.36,1,贝壳租房列表页,2026-05-26T16:20:15.088138
GZ2154548122666139648,海珠,整租·翠城花园 1室0厅 东,海珠区,1500.0,13.0,115.38,1,贝壳租房列表页,2026-05-26T16:20:15.088928
GZ2137847680133496832,海珠,合租·森语星园 3居室 东卧,海珠区,1039.0,7.0,148.43,1,贝壳租房列表页,2026-05-26T16:20:15.089708
GZ2154909237862465536,海珠,整租·江南新苑 1室0厅 南,海珠区,900.0,11.0,81.82,1,贝壳租房列表页,2026-05-26T16:20:15.090411
GZ2154915639255367680,海珠,整租·坚真花园 1室0厅 东,海珠区,800.0,11.0,72.73,1,贝壳租房列表页,2026-05-26T16:20:15.091026
GZ2154542128686956544,海珠,整租·富力现代广场 1室0厅 南,海珠区,1100.0,15.0,73.33,1,贝壳租房列表页,2026-05-26T16:20:15.091642
GZ2154558848390660096,海珠,整租·宏宇广场 1室0厅 南,海珠区,1500.0,20.0,75.0,1,贝壳租房列表页,2026-05-26T16:20:15.092300
GZ2154808129903132672,海珠,整租·领江壹号 1室0厅 东,海珠区,1200.0,11.97,100.25,1,贝壳租房列表页,2026-05-26T16:20:15.092912
GZ2154828421996216320,海珠,整租·光大花园榕景四季 1室0厅 东南,海珠区,1200.0,13.0,92.31,1,贝壳租房列表页,2026-05-26T16:20:15.093543
GZ2155673364713177088,海珠,整租·玫瑰园 0室0厅 南,海珠区,900.0,12.0,75.0,1,贝壳租房列表页,2026-05-26T16:20:15.094178
GZ2155892296116076544,海珠,整租·保利花园 1室0厅 西南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T16:20:15.094951
GZ2155897460147355648,海珠,整租·星汇湾花园 1室0厅 东,海珠区,850.0,12.72,66.82,1,贝壳租房列表页,2026-05-26T16:20:15.096066
GZ2159914576513073152,海珠,整租·保利天悦公寓 1室0厅 南,海珠区,1050.0,12.0,87.5,1,贝壳租房列表页,2026-05-26T16:20:15.096814
GZ2159939313675010048,海珠,整租·逸景翠园 0室0厅 南,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-26T16:20:15.097495
GZ2159970609423974400,海珠,整租·丽海雅居 1室0厅 南/西,海珠区,1000.0,11.7,85.47,1,贝壳租房列表页,2026-05-26T16:20:15.098122
GZ2159961726164926464,海珠,整租·丽海雅居 1室0厅 北,海珠区,1000.0,10.38,96.34,1,贝壳租房列表页,2026-05-26T16:20:15.098704
GZ2159987110671548416,海珠,整租·保利花园 1室0厅 东南,海珠区,1000.0,11.5,86.96,1,贝壳租房列表页,2026-05-26T16:20:15.099260
GZ2159995635640565760,海珠,整租·影城花园 0室1厅 东/南/西/北,海珠区,700.0,13.0,53.85,1,贝壳租房列表页,2026-05-26T16:20:15.099968
